Date RSI14 RSI7 MACD STOCH5 STOCH14 PPO TREND10 TREND20 QUADTREND10 INTENSITY ADX14 AROONUP14 AROONDOWN14 AROON_DIFF CLOSE_MA_DIFF LIN_DEV QUAD_DEV PRICE_OSC VAR_RATIO MONEYFLOW
20190411   66.63141   68.47721    1.41267   74.75515   92.79360    0.43346   17.95810   20.40751   -3.22750    4.32970   29.46714   78.57143    7.14286   71.42857    1.18337  -21.63830   13.26331  -23.39107  -47.22594   42.64519
20190412   70.21303   75.94450    1.48437   80.42909   94.37170    0.53531   14.87302   21.54333   -0.00886    4.83672   30.63895  100.00000    0.00000  100.00000   12.25361   23.97858   28.50717  -18.27323  -41.12903   44.01650
20190415   69.43114   73.95334    1.42601   82.53198   94.91878    0.46083   14.42696   25.63626   -0.00098    0.06609   31.72707   92.85714    7.14286   85.71429    9.11645    3.80219    6.49814  -18.72198  -38.23282   41.12683
20190416   69.79340   74.72642    1.09618   80.69680   94.23952    0.34508   12.44449   30.26208    0.00089   -9.45600   32.91335  100.00000    0.00000  100.00000    9.09190    0.18925   -2.42440  -28.25766  -42.02145   35.32879
20190417   66.61611   66.16394    0.38766   69.98836   89.74572    0.05351    7.47743   26.48391    0.00000  -21.34109   33.62839  100.00000    0.00000  100.00000    0.63447  -20.53234  -20.61413  -29.78846  -44.75261   33.55351
20190418   67.88037   69.44350   -0.07182   65.16609   86.47826   -0.11172    5.17365   29.57465    0.00426  -18.54935   34.03935   92.85714    0.00000   92.85714    3.11770   -4.82129   -8.57702  -26.19281  -49.33611   34.78277
20190422   68.44463   70.88691   -0.22569   62.81760   84.88636   -0.24426    6.89486   29.50974   -0.02700   -1.03582   34.46255   85.71429    0.00000   85.71429    2.54452   -7.01887    0.41420  -36.75185  -49.24247   32.10118
20190423   73.65066   81.52188    0.72481   73.27713   88.75143    0.05809   12.69432   24.52540    0.00002   12.98037   35.66577  100.00000    0.00000  100.00000   21.82591   34.17746   33.72507  -20.58601  -37.70050   31.65189
20190424   70.53012   73.70020    0.66142   75.29595   88.16532    0.05388   13.27042   24.24184    0.04329    1.38716   36.78830  100.00000    0.00000  100.00000   13.75543    6.61804   -2.77322  -16.86504  -35.17577   27.47221
20190425   69.64940   71.48272    0.35398   75.30756   86.38199   -0.06054   10.80726   22.53110    0.01240    0.50851   36.77142   92.85714    0.00000   92.85714    9.45172   -7.94290  -14.06796  -18.86956  -39.30236   22.48152
20190426   72.44739   77.45805    0.63896   82.93518   90.52866    0.02655   12.03325   20.12842    0.59143   10.95828   36.99570  100.00000   14.28571   85.71429   16.38540   17.95729   -3.65571  -11.53575  -40.75617   31.25250
20190429   73.34221   79.17893    0.93951   83.82599   91.19106    0.08019   17.25777   20.03227    0.10963   15.05686   37.51108  100.00000    7.14286   92.85714   15.04239    8.79334   -6.53865   -9.37409  -46.13915   21.41807
20190430   73.64297   79.76689    1.08325   85.36468   92.12005    0.05691   18.55740   21.22012    0.00006   16.17543   36.88922   92.85714    0.00000   92.85714   10.51623   -7.73279   -9.13072  -29.63986  -44.64280   27.21729
20190501   62.46432   53.70641   -0.41383   65.44114   80.54502   -0.41651    9.08925   15.09201   -1.65248   -3.32845   36.54053  100.00000    0.00000  100.00000  -11.47106  -39.69878  -28.87826  -17.28012  -43.40339   15.32722
20190502   59.68295   48.44260   -1.57375   53.81765   68.24571   -0.87697    1.05289   10.65731   -5.14248   -5.59319   34.77116   92.85714    0.00000   92.85714  -15.59772  -32.90793   -9.53322  -12.65790  -40.15681   21.73230
20190503   66.86952   66.01925   -1.56913   63.56401   73.95489   -0.70530    0.56413    9.83988   -0.66325    2.43350   33.79716   85.71429    0.00000   85.71429    9.59161   15.21002   31.51886    1.05216  -38.92772   22.38113
20190506   61.83062   56.48214   -2.26686   63.97396   71.34908   -0.84211    0.00118    7.15778   -0.00860   14.43226   31.65271   78.57143   21.42857   57.14286   -1.20427   -2.29473    1.96890    9.26122  -40.39991   28.25431
20190507   46.56010   33.59737   -4.86627   50.38089   55.29764   -1.79894   -0.63541    2.12665   -1.63565    6.24133   30.35095   71.42857  100.00000  -28.57143  -29.38300  -39.26985  -28.96166   40.30432  -22.39571   16.08193
20190508   45.56868   32.34662   -5.95546   40.30863   43.13786   -2.44580   -3.58704    0.30279   -1.79683    5.11347   29.14219   64.28571   92.85714  -28.57143  -25.03792  -26.01226   -1.60953   29.94637  -10.04388   14.11997
20190509   43.40388   29.55475   -6.90434   37.01740   38.37233   -2.94004   -9.12675    0.00013   -0.63253   10.28207   29.14366   57.14286  100.00000  -42.85714  -23.80266  -16.84854    7.32199   30.76483   -0.24652   19.66450
20190510   47.82229   39.61857   -6.76715   42.23809   40.86488   -2.90066  -10.22783   -0.05883   -0.02161   14.99030   28.39668   50.00000  100.00000  -50.00000   -9.48453   15.60576   22.97139   18.82758  -19.87031   22.42458
20190513   33.61387   21.55577   -8.99520   31.00799   29.30717   -4.04812  -10.52825   -0.79008   -0.30561    8.98731   28.36479   42.85714  100.00000  -57.14286  -34.50998  -35.05154  -23.31376   45.83181   -4.98550   15.15102
20190514   40.31353   33.89156   -9.00259   32.84707   27.23871   -4.15095  -10.99680   -2.22287   -0.11996   13.26467   27.63205   35.71429   92.85714  -57.14286  -13.70908    3.85453   19.51218   38.38551   -3.66926    8.61013
20190515   44.27212   40.96994   -7.98795   40.87678   29.54384   -3.73514  -11.48217   -3.34002    0.01666   23.86481   26.67044   28.57143   85.71429  -57.14286   -1.12849   26.36313   20.86941   42.28977   -8.36749   21.24151
20190516   49.95638   50.75309   -6.08282   55.16066   36.93938   -2.83283   -8.60317   -4.27372    3.39106   26.70381   25.02236   21.42857   78.57143  -57.14286   13.16870   34.60820   16.56292   46.22325   -2.72993   21.67557
20190517   46.36801   44.66830   -5.21615   58.00246   37.74211   -2.46317   -3.28255   -6.36273    4.28069   25.46130   23.26829   14.28571   71.42857  -57.14286    3.74929   16.55750  -14.46001   47.00346  -10.47041   10.50675
20190520   42.98875   39.10945   -5.05623   49.66648   34.08280   -2.44705   -0.96503  -10.81381    0.66186   20.74594   22.23583    7.14286   64.28571  -57.14286   -2.72706   -4.70948  -19.33135   24.65002  -28.69273   -0.29719
20190521   48.46689   49.11579   -3.87784   54.97933   37.94259   -1.85876   -0.05064  -10.79974    1.33056   20.94147   20.91946    0.00000   57.14286  -57.14286    5.83154   15.43888   -0.47287   25.87824  -33.66120    4.29180
20190522   46.80209   46.07900   -3.20392   50.39125   38.48023   -1.54828    0.00206  -12.55744    0.40698   19.26728   19.85152    7.14286   50.00000  -42.85714   -0.78678    1.41754   -9.06142   20.23324  -33.99229    7.86394
20190523   40.81428   35.82889   -3.66114   40.11140   31.15914   -1.88855   -0.00838  -13.32912   -0.17635   12.52070   20.17577    0.00000   42.85714  -42.85714  -15.61971  -25.26825  -18.65815   25.18491  -23.16494    1.80939
20190524   42.27282   38.74411   -3.57168   38.32389   29.50427   -1.88179    0.00265  -14.22295  -10.24890    2.06882   20.08520    0.00000   35.71429  -35.71429   -8.55391  -20.03268   18.49754   15.64558  -19.55706  -11.47134
20190528   38.11565   31.81448   -4.02161   25.64725   20.44083   -2.23500   -3.07849  -13.43876   -4.00075  -11.56010   20.49872    0.00000   28.57143  -28.57143  -16.16107  -27.77761   -0.12955   20.46188    3.46506  -13.59650
20190529   35.43345   27.68534   -4.59838   22.30859   17.78724   -2.65756  -14.15117  -13.34011   -1.46693  -12.78190   21.61859    0.00000  100.00000 -100.00000  -20.07447  -26.58559   -0.91274   14.61779   12.31435  -10.08285
20190530   37.35282   31.85680   -4.51025   25.19725   18.04487   -2.62611  -19.97424  -13.21746   -0.06013  -11.15238   22.37735   35.71429   92.85714  -57.14286  -11.17824    6.14231   19.75670   13.32219   -9.29214  -16.32163
20190531   32.24569   23.89949   -5.05961   16.90977   12.10150   -3.10973  -22.82795  -15.76654   -0.38433  -13.48235   23.59131   28.57143  100.00000  -71.42857  -20.39888  -26.43272   -6.38924   13.76065   16.70527  -28.78946
20190603   31.38535   22.66963   -5.20952   15.73378   11.12808   -3.33994  -26.23986  -14.51368   -0.15754  -14.81627   25.09362   21.42857  100.00000  -78.57143  -17.89235  -10.18576   10.77322   16.44923   10.35911  -22.82730
20190604   44.87217   48.82780   -3.10177   43.16379   22.80348   -2.20932  -13.05262  -10.02919    0.87915   -2.17314   24.91897   14.28571   92.85714  -78.57143   12.15465   42.19299   34.82777   37.46264   15.40191   -9.34132
20190605   49.25187   55.92017   -1.03263   62.00818   35.61179   -0.90130   -2.41542   -7.42881    7.64300    2.54922   24.02224    7.14286   85.71429  -78.57143   21.65866   36.28313   19.26879   38.78087   37.88179   -2.41631
20190606   52.33966   60.72870    0.91579   72.66570   48.90770    0.34954    0.00609   -3.79892   13.16883   11.23257   22.45942    0.00000   78.57143  -78.57143   24.58803   29.82593    0.15020   42.66021   47.10221    4.07560
20190607   56.73094   67.19504    2.95450   79.23902   63.40036    1.68042    3.33757   -1.04624   17.06940   16.59826   21.52016  100.00000   71.42857   28.57143   29.83741   26.73601  -15.14425   38.52072   48.66342    3.97821
20190610   58.63217   69.87548    4.49201   81.81658   72.12212    2.71224   16.72749   -0.03608    5.52017   11.51762   21.08355  100.00000   64.28571   35.71429   27.17464   17.04747  -23.26656   40.52204   39.23637   -0.63091
20190611   58.48541   69.52403    5.23996   80.35663   76.86348    3.24436   26.66098   -0.00136    0.54635   -2.35067   20.47423  100.00000   57.14286   42.85714   17.45210   -3.11296  -24.61219    2.56679   26.27034    4.20223
20190612   57.35900   66.67378    5.33373   75.54164   79.09599    3.34840   36.12203    0.00857   -0.00248   -5.09622   19.79824   92.85714   50.00000   42.85714    8.26021  -22.62262  -19.87392  -11.47139   -2.74744    0.51184
20190613   59.32760   70.01995    5.47473   72.97644   82.75081    3.47453   43.23558    0.29777   -2.22482   -2.10287   19.35283   85.71429   42.85714   42.85714    9.06174  -26.99325    6.44385  -17.59972  -39.14175    2.58665
20190614   58.54516   67.88244    5.23022   62.06035   84.60500    3.33022   43.28676    2.34209   -7.96977   -1.72080   18.86686   78.57143   35.71429   42.85714    2.90498  -26.95450   21.12907  -34.01630  -45.55333   16.47906
20190617   58.74626   68.27029    4.87520   55.80521   86.04099    3.09339   34.30290    6.99530   -6.03510   -4.04791   18.49739   71.42857   28.57143   42.85714    1.88044  -25.90824   21.17763  -39.26782  -44.81024   16.22587
20190618   63.94459   77.15348    5.09057   63.75413   88.78967    3.31983   20.38951   11.57452   -0.42645    1.09484   19.01832  100.00000   21.42857   78.57143   16.74446   13.73807   33.60331  -23.92882   -6.01311    5.53803
20190619   64.97985   78.67111    5.20047   72.08287   91.56990    3.39494   17.05822   19.89429    0.00051    5.17430   19.52109  100.00000   14.28571   85.71429   16.75134   17.48824   15.35617  -23.18197    8.01769    0.02479
20190620   69.04060   83.94792    5.69822   79.48976   93.73392    3.73587   14.01563   26.76392    1.30724    3.22547   20.58975  100.00000    7.14286   92.85714   24.52039   36.14174   18.58938  -12.53700   36.11287    7.43968
20190621   67.74133   80.38427    5.65482   79.78025   93.31919    3.65089   21.77411   31.00447    1.31893    1.28621   21.71778  100.00000    0.00000  100.00000   18.03310   10.34749  -30.21459  -11.25907   34.51672   -4.21716
20190624   66.60581   77.16931    5.27245   75.96749   91.76118    3.31065   28.45735   34.80880    0.05999   -8.63267   22.63018   92.85714    0.00000   92.85714   10.10125  -17.27035  -28.76439   -9.55730   -0.90034   -1.02476
20190625   58.20083   56.19335    3.97053   54.92202   83.42548    2.38788   19.16237   36.24321   -1.08251  -23.10826   22.25581   85.71429    0.00000   85.71429  -12.11315  -39.37509  -30.38500  -11.48705    3.33826   -7.33763
20190626   57.41504   54.45425    3.04491   37.38833   73.87066    1.59209    6.97215   33.52400   -7.07543  -28.94349   21.79213   78.57143    0.00000   78.57143  -13.81179  -30.80304   -7.38610  -14.30188   16.35453  -12.46086
20190627   59.50607   59.63087    2.30152   32.34060   67.84408    1.14275    2.37784   34.29342  -11.04981  -22.68235   21.36157   71.42857    0.00000   71.42857   -6.77422  -15.81974   26.83686  -26.83356    7.03020  -15.34072
20190628   62.40131   66.16433    2.17949   42.44368   69.32513    1.01258    0.73507   28.94541   -4.72049  -15.51695   21.42014   64.28571   14.28571   50.00000    5.65346    3.94174   29.50441  -20.35927   -4.00382  -13.61020
20190701   66.91821   74.65154    2.78696   55.23644   75.54742    1.28524    0.26398   21.27371    0.14673  -17.23451   22.34449  100.00000    7.14286   92.85714   21.72807   31.04994   25.55180   -4.59064   25.53140   -9.13480
20190702   68.11252   76.63132    3.62630   67.67178   82.04954    1.46435    0.96339   21.98659    4.21507   -6.23183   23.20281   92.85714    0.00000   92.85714   25.47061   26.51149    5.18506  -20.70522   37.30164   -2.37529
20190703   71.52036   81.74951    4.34196   78.36370   87.97650    1.84360    3.56947   21.12501   12.72013    7.27747   24.52263  100.00000    7.14286   92.85714   31.52084   29.20953  -10.89230   -5.43289   41.98946   -1.92166
20190705   70.35864   78.85869    4.39792   83.81355   90.89727    1.86105   13.83154   19.09190    5.46893   12.48517   25.24746   92.85714    0.00000   92.85714   21.45201   10.70133  -31.50630  -10.52405   32.17859   -8.65900
20190708   64.88381   65.77025    3.68149   74.36066   86.71494    1.43054   18.95637   18.39557    0.06745    8.75982   25.92052   85.71429    0.00000   85.71429    2.47941  -22.24930  -29.96844  -10.76135   -6.11159   -1.78374
20190709   65.53549   67.20322    3.03747   69.78286   84.94124    1.07961   24.19422   21.19910   -0.85714   20.99221   26.15743   78.57143    0.00000   78.57143   -0.29553  -30.53891  -11.68292  -25.85910  -20.95171    9.19089
20190710   67.99016   72.37945    2.70379   71.48191   86.20140    0.97106   22.32986   20.35577   -2.27114   19.05022   26.94166  100.00000    0.00000  100.00000    7.69251  -16.30253   23.74662  -22.26174  -27.15144   22.59759
20190711   69.15640   74.67797    2.63823   78.19686   89.54781    0.89577   19.89778   21.56950   -1.92721   15.67187   27.66986   92.85714   28.57143   64.28571    9.55791   -8.87569   24.24299  -32.31666  -21.59571   37.04372
20190712   71.31123   78.64659    2.60419   84.95653   92.77491    0.94970   18.55505   24.69254   -0.15693   22.21631   28.63814  100.00000   21.42857   78.57143   17.99517    9.35445   21.44566  -26.63259    1.73850   43.34674
20190715   71.47129   78.93382    2.96970   87.72909   94.00825    0.87173   20.66742   27.27932    0.06361   11.64579   29.63708  100.00000   14.28571   85.71429   15.98137    8.74410    0.16507  -34.87671   -2.84477   43.45913
20190716   67.53258   68.49889    2.18935   78.38643   91.83112    0.53601   14.36001   26.61358    0.04006   -1.41822   30.09782   92.85714    7.14286   85.71429    3.50083  -16.16799  -22.36693  -31.21822  -29.14379   42.76661
20190717   60.03899   51.72239    0.95121   52.25762   83.51903   -0.12305    1.68489   23.67908   -0.08202  -17.40973   29.54769   85.71429    0.00000   85.71429  -15.53292  -33.72978  -29.66780  -28.66131  -15.56377   23.81544
20190718   62.43737   58.11687    0.23721   50.86552   80.60632   -0.42798    1.25548   18.65486   -1.86081   -2.92515   28.49338   78.57143    0.00000   78.57143   -6.16192  -16.32608    4.51824  -24.36766  -13.72103   22.01678
20190719   56.84213   47.04541   -1.20967   37.44684   67.65943   -0.95456    0.05022   14.26161   -9.61709  -18.69643   27.81956   71.42857    0.00000   71.42857  -17.59835  -29.31337    4.78611  -22.91043   -5.54575    0.47966
20190722   58.59900   51.75982   -1.53583   34.53333   61.74684   -1.18959   -0.15644   12.25818   -5.80490  -12.06938   27.19386   64.28571    0.00000   64.28571   -7.29874   -8.97493   28.36190  -18.56974  -24.66341    6.39034
20190723   63.29478   62.98048   -1.10997   55.95958   68.00827   -0.99021   -0.53283   11.53596   -0.00001   -2.36216   27.17873   57.14286    0.00000   57.14286   12.90396   30.08774   30.33241  -10.17285  -20.98167   10.02959
